str_no_string|NO STRING!
str_npc15_personalityclash2_speech_b|听 我 说 ， 两 个 主 妇 永 远 不 应 该 站 在 同 一 个 烤 箱 前 。 你 不 是 有 四 个 老 婆 的 鞑 靼 人 ， 也 不 是 这 之 类 的 人 。 所 以 ， 最 好 不 要 让 她 继 续 干 涉 内 务 了 … … 
str_npc16_personalityclash2_speech_b|你 就 睁 只 眼 闭 只 眼 吧 ， 我 会 把 他 的 灵 魂 送 到 灰 草 原 见 去 他 的 祖 先 们 。 我 已 忍 无 可 忍 ！ 
str_npc1_personalitymatch_speech|我 喜 欢 那 个 巴 希 特 。 他 确 实 是 个 异 教 徒 刽 子 手 ， 但 是 他 在 战 斗 时 很 勇 敢 ， 并 且 知 道 如 何 显 示 他 的 尊 敬 。 
str_npc2_personalitymatch_speech|就 让 我 说 一 下 吧 ， 我 希 望 在 我 们 团 队 里 ， 有 更 多 的 像 {s11}一 样 的 勇 士 ！ 他 是 一 个 很 有 教 养 的 人 ， 并 且 完 全 了 解 放 血 疗 法 。 
str_npc3_personalitymatch_speech|我 只 是 想 说 ， 虽 然 {s11}是 个 穆 斯 林 ， 但 是 他 是 整 支 团 队 最 优 秀 的 人 。 
str_npc4_personalitymatch_speech|我 必 须 说 这 个 — — {s11}是 个 可 爱 的 女 孩 ！ 不 久 前 的 某 一 天 ， 我 捏 了 她 一 下 ， 而 她 就 用 缰 绳 狠 狠 地 打 我 ， 打 得 我 不 得 不 逃 走 … … 
str_npc5_personalitymatch_speech|坦 率 地 说 ， 如 果 我 们 中 间 只 有 一 个 正 直 的 人 ， 那 显 然 这 个 人 就 是 斯 帕 索 库 科 茨 基 神 父 。 我 是 个 路 德 派 信 徒 ， 但 是 我 仍 然 认 为 他 是 一 名 神 圣 的 神 父 。 尤 其 是 那 次 圣 餐 式 ， 他 和 我 喝 完 了 整 整 一 桶 的 优 质 托 凯 葡 萄 酒 。 
str_npc6_personalitymatch_speech|{先 生 /夫 人 }， 我 觉 得 我 很 健 康 且 精 力 充 沛 。 最 近 {s11}给 我 用 了 一 下 他 的 水 蛭 。 这 位 医 生 值 得 尊 敬 。 
str_npc7_personalitymatch_speech|请 原 谅 ， 队 长 ， 也 许 我 是 多 管 闲 事 。 我 只 想 让 你 知 道 一 件 事 情 — — {s11}是 个 真 正 的 勇 士 和 朋 友 ！ 
str_npc8_personalitymatch_speech|不 管 人 们 说 什 么 ， 鞑 靼 人 和 哥 萨 克 人 确 实 是 兄 弟 ！ 昨 晚 上 ， 我 和 {s11}手 挽 手 地 从 客 栈 回 来 ， 一 路 上 还 唱 着 歌 。 他 唱 哥 萨 克 歌 曲 ， 而 我 唱 鞑 靼 歌 曲 。 真 是 美 好 的 一 夜 — — 村 民 们 都 穿 着 睡 衣 跑 了 出 来 ， 听 我 们 唱 歌 ！ 
str_npc9_personalitymatch_speech|{s11}来 到 我 们 团 队 的 那 一 天 一 定 是 个 受 祝 福 的 日 子 ！ 食 物 、 水 ， 还 有 … … 其 他 军 旅 生 活 的 欢 乐 。 对 于 一 个 真 正 的 军 人 ， 这 意 味 非 凡 。 
str_npc10_personalitymatch_speech|{s11}勇 敢 无 畏 ， 他 一 点 也 不 害 怕 流 血 。 
str_npc11_personalitymatch_speech|我 们 诺 盖 人 一 直 很 看 重 乌 克 兰 女 孩 。 她 们 能 成 为 最 好 的 妻 子 或 小 妾 。 我 们 的 {s11}是 个 真 正 十 分 遭 人 喜 欢 的 人 ！ 当 诺 盖 人 独 立 而 我 成 为 了 可 汗 之 后 ， 我 就 会 在 那 一 天 娶 她 。 我 心 爱 的 妻 子 啊 ！ 
str_npc12_personalitymatch_speech|我 顺 便 说 下 ， {s11}他 太 伟 大 了 。 他 从 不 像 别 人 那 样 吹 嘘 自 己 的 出 身 显 赫 ， 他 总 是 准 备 着 帮 助 他 的 伙 伴 们 。 
str_npc13_personalitymatch_speech|如 果 没 有 {s11}， 恐 怕 我 早 就 离 开 队 伍 了 。 那 位 老 人 家 好 像 我 的 先 父 。 只 有 和 他 在 一 起 ， 我 才 觉 得 安 全 ！ 
str_npc14_personalitymatch_speech|{先 生 /夫 人 }， 据 说 女 人 之 间 不 可 能 有 友 谊 。 但 是 — — 我 一 直 都 能 够 依 靠 奥 克 萨 娜 。 她 治 好 了 我 所 有 的 拉 货 车 的 马 ， 还 曾 煮 汤 来 治 疗 我 发 烧 ， 第 二 天 ， 我 就 能 站 起 来 了 。 
str_npc15_personalitymatch_speech|那 个 骑 马 的 人 是 谁 啊 ？ 也 许 是 {s11}从 附 近 回 来 了 ？ 哦 ， 我 无 法 说 他 的 坏 话 — — 他 是 个 优 雅 而 谦 恭 的 绅 士 。 他 一 直 都 赞 赏 我 的 厨 艺 ， 而 且 … … 嗯 ， 他 很 善 良 ， 你 知 道 … … 
str_npc16_personalitymatch_speech|卡 尔 松 — — 他 是 真 的 勇 士 。 他 说 笑 话 也 许 很 粗 俗 ， 他 的 行 为 也 许 很 简 单 ， 但 是 他 的 战 技 无 人 能 及 ！ 
str_npc1_personalitymatch_speech_b|并 且 如 果 有 一 天 ， 我 被 判 了 死 刑 的 话 ， 我 希 望 拿 斧 子 的 那 个 人 是 他 。 
str_npc2_personalitymatch_speech_b|就 在 不 久 前 ， 他 的 医 药 知 识 还 救 过 我 的 命 呢 。 
str_npc3_personalitymatch_speech_b|这 很 奇 怪 ， 但 是 我 们 就 是 很 快 就 找 到 了 共 同 点 。 只 要 我 能 让 他 皈 依 基 督 教 ， 主 教 肯 定 就 会 把 我 的 修 士 袍 还 给 我 。 
str_npc4_personalitymatch_speech_b|我 还 发 现 他 是 如 此 节 俭 ！ 别 在 意 她 来 自 诺 夫 哥 罗 德 ， 她 的 饺 子 汤 很 好 喝 ， 所 以 她 会 把 盘 子 都 舔 得 干 干 净 净 。 你 把 她 带 到 我 们 军 中 是 对 的 。 
str_npc5_personalitymatch_speech_b|我 们 神 圣 的 神 父 在 战 斗 中 也 很 有 用 ， 这 一 点 你 也 不 会 怀 疑 。 上 次 战 斗 ， 他 叫 喊 着 脏 话 和 诅 咒 ， 以 至 于 敌 人 的 马 匹 都 减 速 了 。 
str_npc6_personalitymatch_speech_b|战 斗 之 后 ， 他 在 我 的 伤 口 上 涂 的 镇 痛 膏 ， 几 天 伤 口 就 好 了 。 我 很 高 兴 我 们 团 队 能 有 这 么 一 位 智 者 。 
str_npc7_personalitymatch_speech_b|最 初 感 觉 他 很 傲 慢 ， 但 是 现 在 我 能 看 出 ， 他 是 一 个 值 得 依 靠 的 人 。 
str_npc8_personalitymatch_speech_b|你 想 说 安 拉 禁 止 饮 酒 ？ 确 实 是 的 ， 但 是 {s11}非 常 了 解 宗 教 习 俗 。 他 解 释 说 ， 在 《 古 兰 经 》 里 ， 没 有 哪 句 写 了 禁 止 喝 伏 特 加 … … 
str_npc9_personalitymatch_speech_b|我 们 的 这 位 军 需 官 干 得 太 好 了 。 上 帝 知 道 ， 她 不 是 一 个 简 单 的 人 ， 我 会 把 我 的 手 和 心 交 给 她 。 在 全 世 界 ， 我 找 不 到 更 好 的 人 来 当 我 的 庄 园 的 女 管 家 了 。 
str_npc10_personalitymatch_speech_b|我 告 诉 你 ， 他 和 我 在 战 斗 中 势 不 可 挡 ！ 
str_npc11_personalitymatch_speech_b|如 果 她 像 精 通 萨 满 教 那 么 精 通 情 爱 娱 乐 的 话 ， 那 我 们 的 生 活 肯 定 会 十 分 美 妙 ！ 
str_npc12_personalitymatch_speech_b|他 走 上 了 战 士 之 路 真 是 遗 憾 ， 他 本 该 成 为 一 名 高 明 的 医 生 的 。 
str_npc13_personalitymatch_speech_b|似 乎 他 也 很 喜 欢 我 ， 我 最 好 去 树 林 里 找 些 草 药 来 治 好 他 的 痛 风 。 
str_npc14_personalitymatch_speech_b|我 认 为 ， 她 是 你 的 追 随 者 中 最 有 价 值 的 。 让 所 有 人 都 知 道 吧 ， 任 何 男 人 若 是 用 手 指 指 一 下 她 ， 就 会 在 剩 下 的 旅 途 中 天 天 吃 发 臭 的 马 肉 。 
str_npc15_personalitymatch_speech_b|如 果 你 见 到 他 ， 请 告 诉 他 快 吃 午 饭 了 。 我 为 他 留 了 一 些 美 味 佳 肴 。 如 果 我 丈 夫 有 那 么 伟 岸 ， 我 也 就 不 会 用 我 的 擀 面 棒 打 破 他 的 头 了 。 
str_npc16_personalitymatch_speech_b|你 应 该 好 好 地 表 扬 他 ， 地 奖 励 他 ， 主 人 。 这 个 男 人 永 不 言 败 ！ 
str_npc1_retirement_speech|哦 ， 孩 子 ！ 我 的 骨 头 在 发 痛 ， 它 们 正 在 告 诉 我 ， 我 刀 头 添 血 的 日 子 已 经 过 去 了 。 我 赚 了 一 点 钱 ， 我 想 买 个 农 场 ， 在 那 里 度 过 晚 年 。 
str_npc2_retirement_speech|{先 生 /夫 人 }， 我 必 须 跟 你 说 。 从 一 开 始 起 ， 事 情 就 发 展 得 跟 我 期 望 的 不 一 样 。 请 原 谅 ， 我 不 得 不 离 开 你 了 。 我 要 去 找 好 好 待 我 、 尊 重 我 的 同 伴 。 
str_npc3_retirement_speech|听 我 说 ， 指 挥 官 ！ 昨 夜 我 看 到 了 一 个 幻 象 。 圣 母 玛 利 亚 让 我 去 里 加 拜 见 主 教 ， 他 会 放 弃 把 我 逐 出 教 会 的 声 明 ， 让 我 回 到 教 区 。 这 样 的 幻 象 我 可 不 是 第 一 次 见 到 了 。 我 最 好 去 … … 
str_npc4_retirement_speech|听 我 说 ， {小 伙 子 /小 姑 娘 }， 我 的 顿 河 兄 弟 们 计 划 旅 行 到 波 斯 去 ， 去 运 一 些 货 物 ， 他 们 想 让 我 也 加 入 。 我 要 跟 他 们 走 了 ， 别 难 过 。 
str_npc5_retirement_speech|请 原 谅 ， 指 挥 官 ， 我 必 须 坚 持 取 消 我 们 的 协 议 。 战 士 的 位 置 不 是 在 佣 兵 团 里 ， 而 是 在 皇 家 正 规 军 里 。 祝 你 无 论 走 到 何 处 ， 好 运 都 伴 随 你 ！ 
str_npc6_retirement_speech|{先 生 /夫 人 }。 我 的 心 在 痛 ， 我 总 是 在 担 心 我 的 妻 子 ， 她 现 在 孤 身 一 人 ， 身 处 异 地 。 我 必 须 离 开 你 一 阵 了 ， 请 别 难 过 。 
str_npc7_retirement_speech|队 长 ！ 请 原 谅 我 ， 我 觉 得 自 己 最 近 未 被 重 用 。 我 只 得 去 寻 找 另 一 支 懂 得 我 价 值 的 团 队 。 
str_npc8_retirement_speech|对 不 起 ， 将 军 ， 出 现 了 一 个 新 情 况 … … 附 近 一 个 城 镇 ， 有 一 个 刽 子 手 退 休 了 。 哦 ， 但 愿 你 知 道 我 是 多 么 想 念 我 的 工 作 。 在 晚 上 ， 我 会 梦 到 斧 头 、 绞 索 ， 还 有 勒 人 用 的 丝 线 。 所 以 我 要 去 那 里 ， 尝 试 得 到 这 份 工 作 … … 
str_npc9_retirement_speech|{playername}， 该 是 我 们 分 别 的 时 候 了 。 布 良 斯 克 已 经 燃 起 了 战 火 ， 我 希 望 到 那 里 去 ， 或 许 能 重 新 得 到 我 那 被 侵 占 的 土 地 。 谢 谢 你 做 的 一 切 ， 请 别 忘 了 我 。 
str_npc10_retirement_speech|我 不 想 拐 弯 抹 角 ， 我 是 个 雇 佣 军 人 。 已 经 有 一 段 时 间 你 看 起 来 的 情 况 不 妙 。 而 我 已 经 找 到 了 一 个 不 错 的 职 位 。 我 真 的 希 望 你 我 不 会 在 战 场 上 相 见 ！ 别 了 ！ 
str_npc11_retirement_speech|一 名 信 差 从 草 原 来 了 ， 米 儿 咱 ！ 时 间 到 了 ！ 诺 盖 部 落 已 准 备 好 了 挣 脱 土 耳 其 人 的 枷 锁 。 我 必 须 去 那 里 加 入 他 们 ！ 别 了 ！ 
str_npc12_retirement_speech|嗯 ， 我 们 该 分 别 了 ， 好 心 的 指 挥 官 。 这 里 的 人 们 说 服 了 我 ， 我 要 留 下 来 给 他 们 治 病 。 我 很 感 激 你 一 直 以 来 的 帮 助 与 保 护 。 如 果 你 需 要 水 蛭 ， 你 知 道 在 哪 里 能 找 到 我 。 
str_npc13_retirement_speech|不 断 的 旅 行 和 不 断 的 战 斗 使 我 疲 倦 了 ， {playername}！ 我 要 试 着 去 找 到 一 个 舒 适 的 角 落 ， 让 我 能 宁 静 的 生 活 并 专 心 干 我 的 本 行 。 在 我 们 分 别 前 ， 我 会 对 你 施 法 ， 愿 你 在 战 斗 中 永 享 好 运 。 
str_npc14_retirement_speech|请 原 谅 ， {先 生 /夫 人 }， 我 已 经 不 能 容 忍 了 。 你 的 士 兵 贪 吃 还 不 领 情 ， 你 的 同 伴 粗 鲁 、 没 教 养 。 我 为 你 管 理 补 给 ， 却 没 能 填 满 我 自 己 的 口 袋 ， 这 样 的 工 作 真 不 值 得 再 做 了 。 这 是 所 有 的 收 支 账 本 。 我 希 望 我 们 可 以 友 善 地 分 别 ， 对 吧 ？ 
str_npc15_retirement_speech|哦 ， {先 生 /夫 人 }， 我 一 刻 也 忍 受 不 了 这 种 流 浪 者 的 生 活 了 。 我 们 在 田 地 和 树 林 里 游 荡 ， 就 像 冬 天 醒 来 的 熊 一 样 。 我 觉 得 我 必 须 回 家 了 。 谢 谢 你 的 面 包 和 盐 ， 谢 谢 你 的 收 留 和 你 分 享 的 智 慧 。 
str_npc16_retirement_speech|请 原 谅 我 ， 我 不 能 再 当 你 的 护 卫 了 ， 你 的 同 伴 们 和 你 的 行 为 让 我 很 难 接 受 。 我 走 了 — — 也 许 我 们 会 再 见 面 。 
str_npc1_rehire_speech|我 说 ， 孩 子 ， 我 也 许 不 再 年 轻 ， 但 是 平 淡 的 生 活 并 不 适 合 我 。 尤 其 是 到 处 都 聚 集 着 敌 人 ， 我 更 受 不 了 了 ！ 所 以 如 果 你 要 给 我 点 一 壶 好 酒 的 话 ， 嗯 ， 我 就 会 欣 然 回 到 你 的 麾 下 。 
str_npc2_rehire_speech|我 必 须 承 认 ， 你 是 我 遇 见 过 的 最 好 的 同 伴 。 离 开 你 是 巨 大 的 错 误 。 
str_npc3_rehire_speech|是 你 ， 指 挥 官 ！ 哦 ， 里 加 大 教 堂 的 司 事 告 诉 我 ， 相 信 梦 境 是 罪 孽 ！ 我 在 主 教 辖 区 的 监 禁 所 里 度 过 的 那 些 日 子 真 是 可 怕 。 无 论 如 何 ， 你 现 在 可 以 完 全 地 指 望 我 。 
str_npc4_rehire_speech|哦 ， 指 挥 官 ！ 我 早 就 知 道 ， 参 加 的 这 次 旅 行 不 会 给 我 带 来 多 少 好 处 。 运 货 分 的 钱 很 少 ， 在 经 过 第 一 家 酒 馆 时 ， 我 就 把 它 们 挥 霍 掉 了 。 如 果 你 想 要 我 回 来 ， 我 会 欣 然 接 受 的 。 
str_npc5_rehire_speech|{playername}{先 生 /夫 人 }！ 我 在 一 支 火 枪 兵 军 团 待 了 几 个 星 期 ， 这 足 够 让 我 明 白 我 错 了 。 我 们 没 有 战 斗 ， 整 天 的 操 练 步 伐 。 仅 仅 因 为 休 完 假 归 队 时 带 着 一 点 酒 意 ， 就 罚 了 我 十 天 禁 闭 。 坐 在 寒 冷 潮 湿 的 地 下 室 里 ， 我 回 忆 起 和 你 一 起 的 军 旅 生 活 ， 那 是 我 一 生 中 最 快 乐 的 时 光 。 我 买 羊 皮 纸 ， 写 了 一 份 新 合 约 。 劳 驾 你 在 上 面 签 名 好 吗 ？ 
str_npc6_rehire_speech|我 终 于 找 到 你 了 ， {先 生 /夫 人 }！ 我 的 妻 子 很 好 。 我 已 经 准 备 好 再 一 次 站 在 你 的 旗 帜 下 了 。 
str_npc7_rehire_speech|队 长 ， 我 以 前 认 为 我 应 该 去 找 寻 更 好 的 同 伴 ， 可 是 我 错 了 。 你 介 意 我 再 次 加 入 吗 ？ 
str_npc8_rehire_speech|我 没 想 到 会 在 这 里 见 到 你 ， 将 军 。 我 遇 到 的 结 果 是 ， 只 有 当 地 人 才 能 担 任 刽 子 手 。 所 以 我 到 处 流 浪 ， 做 一 些 临 时 的 工 作 。 你 会 接 受 我 回 队 伍 吗 ？ 
str_npc9_rehire_speech|我 能 说 什 么 呢 ， {playername}… … 似 乎 ， 在 你 的 指 挥 下 获 取 新 的 土 地 ， 比 重 返 我 的 老 庄 园 更 简 单 ！ 你 不 会 介 意 我 们 再 一 次 在 同 一 面 旗 帜 下 战 斗 吧 ？ 
str_npc10_rehire_speech|似 乎 这 里 只 有 骗 子 和 流 氓 ！ 他 们 的 “ 不 错 的 职 位 ” 确 实 不 错 ， 直 到 发 薪 水 的 那 一 天 ， 用 那 点 儿 铜 币 甚 至 买 不 起 一 根 新 交 叉 皮 带 。 如 果 你 不 介 意 ， 我 非 常 想 回 到 你 的 团 队 。 
str_npc11_rehire_speech|唉 ， 安 拉 此 时 还 没 有 跟 我 们 在 一 起 。 我 们 被 打 败 了 — — 但 是 我 们 为 独 立 进 行 的 斗 争 还 没 有 结 束 。 拜 托 了 ， 如 果 你 仍 然 需 要 我 ， 请 再 次 带 上 我 吧 。 
str_npc12_rehire_speech|那 些 村 民 只 付 得 起 我 一 点 点 钱 ， 我 几 乎 已 经 放 弃 了 。 不 ， 我 作 为 军 医 的 话 ， 条 件 就 会 更 好 。 你 接 受 我 回 来 吗 ？ 
str_npc13_rehire_speech|嗯 ， 那 么 ， 我 们 再 次 相 见 了 。 你 是 对 的 — — 战 争 在 哪 儿 都 有 ， 宁 静 的 地 方 又 缺 乏 资 源 。 我 还 是 和 战 友 们 呆 在 一 起 吧 。 
str_npc14_rehire_speech|我 的 好 {先 生 /女 士 }！ 真 高 兴 再 次 见 到 你 。 为 一 名 自 由 骑 士 当 军 需 官 赚 的 钱 少 得 可 怜 。 他 们 根 本 不 需 要 军 需 官 ， 他 们 只 需 要 在 路 上 洗 劫 居 民 点 就 行 了 。 忘 掉 我 以 前 说 跟 你 说 的 话 吧 。 我 原 谅 那 些 愚 蠢 的 瑞 典 人 。 我 希 望 能 回 到 你 的 队 伍 ， 可 以 吗 ？ 
str_npc15_rehire_speech|啊 ， {先 生 /夫 人 }！ 我 这 个 穷 寡 妇 真 是 悲 惨 。 根 据 统 帅 的 命 令 ， 我 的 房 子 被 没 收 了 。 我 又 成 了 一 个 一 无 所 有 的 流 浪 者 。 带 我 归 队 吧 ， 我 恳 请 你 — — 我 将 成 为 你 的 左 膀 右 臂 ！ 
str_npc16_rehire_speech|我 们 分 别 后 ， 你 变 了 好 多 。 我 再 看 看 吧 ， 你 要 带 我 归 队 ， 对 吧 ？ 
str_npc1_home_intro|瓦 多 维 采 ！ 大 波 兰 的 土 地 ， 我 童 年 和 青 年 的 土 地 … … 
str_npc2_home_intro|卡 缅 涅 茨 ！ 如 果 这 不 是 世 界 上 最 美 丽 的 地 方 ， 我 就 去 死 。 
str_npc3_home_intro|克 拉 科 夫 。 波 兰 的 古 都 。 伟 大 的 国 王 们 与 热 情 的 天 主 教 徒 们 的 城 市 。 
str_npc4_home_intro|听 我 说 ， 我 就 是 来 自 这 里 。 我 的 父 亲 曾 经 在 科 松 军 团 服 役 。 
str_npc5_home_intro|我 就 生 长 于 这 一 带 。 
str_npc6_home_intro|一 个 隐 蔽 的 隐 藏 点 ， 适 合 于 当 避 难 所 、 藏 身 处 — — 或 者 监 狱 。 “ 图 拉 ” 这 个 词 语 就 是 这 个 意 思 。 这 是 我 家 乡 的 名 字 。 
str_npc7_home_intro|梁 赞 ， 第 一 座 在 蒙 古 人 猛 烈 攻 击 中 陷 落 的 罗 斯 城 市 。 我 就 来 自 这 一 带 。 
str_npc8_home_intro|这 里 ， 顿 河 流 入 亚 速 海 的 地 方 ， 就 是 我 的 家 乡 。 
str_npc9_home_intro|我 听 到 维 尔 纳 的 钟 声 了 ！ 立 陶 宛 的 古 都 啊 ！ 哦 ， 它 唤 起 了 我 多 少 的 记 忆 啊 … … 
str_npc10_home_intro|我 知 道 这 一 带 ！ 我 第 一 次 来 这 里 时 还 快 乐 地 打 了 一 次 大 胜 仗 。 
str_npc11_home_intro|大 草 原 ， 无 边 无 际 的 大 草 原 … … 我 亲 爱 的 地 方 。 
str_npc12_home_intro|我 们 在 接 近 基 辅 ！ 
str_npc13_home_intro|波 尔 塔 瓦 ， 战 友 们 不 知 道 这 个 地 方 的 名 字 吧 ， 我 预 感 到 战 火 很 快 会 烧 到 这 里 。 战 争 也 会 为 我 的 家 乡 增 光 ， 以 至 于 它 会 被 全 世 界 所 熟 知 ， 最 优 秀 的 游 吟 诗 人 们 也 会 歌 唱 它 。 
str_npc14_home_intro|再 走 几 里 我 们 就 能 见 到 雷 瓦 尔 的 城 墙 了 ！ 
str_npc15_home_intro|这 条 宁 静 的 森 林 小 河 叫 作 沃 尔 霍 夫 。 从 这 里 再 走 一 会 儿 就 能 到 诺 夫 哥 罗 德 。 
str_npc16_home_intro|那 儿 ， 我 能 听 到 汹 涌 的 海 浪 声 ， 我 们 很 快 会 见 到 我 的 卡 法 镇 了 。 
str_npc1_home_description|波 兰 就 是 诞 生 于 这 片 土 地 。 在 上 帝 创 造 的 这 伟 大 世 界 里 ， 我 们 这 些 上 流 人 士 是 最 热 爱 自 由 的 人 。 我 们 的 国 王 一 直 是 选 举 产 生 的 ， 并 作 为 第 一 把 手 来 进 行 统 治 。 
str_npc2_home_description|这 里 离 我 的 故 国 瓦 拉 几 亚 不 远 。 这 座 城 市 一 直 是 在 一 个 国 家 或 另 一 个 国 家 的 边 境 上 。 许 多 军 队 来 过 这 里 ， 来 感 受 城 市 防 卫 者 们 倒 给 他 们 的 焦 油 … … 拔 都 可 汗 的 万 人 队 、 阿 尔 吉 尔 达 斯 的 军 团 。 纳 利 瓦 伊 科 、 克 里 沃 诺 斯 、 博 贡 — — 甚 至 还 有 赫 麦 利 尼 茨 基 本 人 都 攻 打 过 这 里 。 
