str_no_string|NO STRING!
str_npc15_2ary_morality_speech|[No secondary moral code] 
str_npc16_2ary_morality_speech|[No secondary moral code]
str_npc1_personalityclash_speech|這 都 是 什 麼 啊 ， 孩 子 ！ 那 個 該 死 的 扒 手 {s11}跟 我 們 在 一 起 ， 我 就 無 法 安 寧 。 他 假 裝 是 個 聖 人 ， 但 事 實 上 ， 他 就 是 個 扒 手 和 騙 子 。 
str_npc2_personalityclash_speech|我 再 也 受 不 了 了 。 那 個 被 免 了 職 的 神 父 {s11}一 直 在 偷 偷 接 近 我 。 我 不 知 道 他 在 干 什 麼 ， 但 是 每 個 晚 上 他 都 會 用 白 土 畫 個 圈 並 在 裡 面 做 祈 禱 ， 而 且 他 還 奇 怪 地 看 著 我 。 還 有 ， 在 不 久 前 ， 他 還 想 要 用 聖 水 來 潑 我 … … 
str_npc3_personalityclash_speech|聽 我 說 ， 指 揮 官 。 那 個 老 {s11}是 個 刻 毒 的 家 伙 。 他 說 我 所 有 的 行 為 都 是 極 大 的 罪 孽 。 我 不 聽 完 他 的 指 責 ， 他 就 不 讓 我 走 。 
str_npc4_personalityclash_speech|聽 著 ， 朋 友 。 我 懷 疑 費 多 特 。 他 逃 離 莫 斯 科 的 故 事 明 顯 是 捏 造 的 。 我 以 我 的 十 字 架 發 誓 ， 他 假 裝 要 送 信 到 阿 斯 特 拉 罕 ， 他 其 實 是 我 們 中 的 奸 細 。 
str_npc5_personalityclash_speech|請 允 許 我 說 ， {playername}{先 生 /夫 人 }！ 我 必 須 申 明 ， 那 個 {s11}相 當 可 疑 。 他 不 喜 歡 陽 光 ， 而 喜 歡 夜 間 在 營 地 徘 徊 ， 他 行 事 很 怪 異 。 
str_npc6_personalityclash_speech|請 允 許 我 說 ！ 我 不 喜 歡 {s11}這 個 劊 子 手 。 如 果 我 沒 逃 出 莫 斯 科 ， 也 許 就 落 入 他 這 種 人 手 中 … … 想 到 這 個 我 就 發 抖 。 
str_npc7_personalityclash_speech|隊 長 ， 我 再 也 不 能 保 持 沉 默 了 。 我 一 天 也 不 能 容 忍 老 {s11}了 。 他 明 明 知 道 我 甚 至 連 聞 一 下 烈 酒 都 受 不 了 ， 還 是 對 著 我 的 臉 呼 酒 氣 。 他 像 麥 芽 酒 桶 一 樣 散 發 著 惡 臭 。 
str_npc8_personalityclash_speech|將 軍 ！ 我 以 真 主 的 名 義 發 誓 ， {s11}夫 人 是 個 可 怕 的 女 人 。 她 殺 了 她 的 丈 夫 ， 而 現 在 我 覺 得 ， 她 邪 惡 的 雙 眼 又 盯 上 了 我 。 
str_npc9_personalityclash_speech|{playername}！ 我 想 說 {s11}不 是 個 好 同 伴 。 他 說 我 的 家 鄉 布 良 斯 克 本 來 就 是 俄 國 的 土 地 ， 然 而 任 何 受 過 一 點 教 育 的 人 都 知 道 ， 它 一 直 都 是 立 陶 宛 的 一 部 分 ！ 
str_npc10_personalityclash_speech|抱 歉 ， 請 問 我 還 要 忍 那 個 粗 魯 的 瑞 典 人 多 久 啊 ？ {s11}不 配 做 我 的 同 伴 ， 他 只 是 個 僕 人 。 你 要 是 叫 他 幫 個 小 忙 ， 他 就 會 像 只 孔 雀 一 樣 地 盛 氣 凌 人 ！ 
str_npc11_personalityclash_speech|那 小 子 正 在 逼 我 發 瘋 ！ 是 的 ， 就 是 那 個 葉 利 謝 伊 。 他 沒 有 哪 一 天 不 來 煩 我 ， 總 是 礙 手 礙 腳 的 。 
str_npc12_personalityclash_speech|好 心 的 指 揮 官 ， 我 曾 試 圖 克 制 我 自 己 ， 但 是 {s11}把 我 逼 得 絕 望 了 。 在 他 的 眼 中 ， 我 只 是 個 賤 民 ， 一 個 連 抬 眼 瞧 他 的 權 利 都 沒 有 的 奴 隸 。 
str_npc13_personalityclash_speech|如 果 {s11}不 能 停 止 像 看 某 個 酒 館 妓 女 一 樣 地 看 我 ， 我 就 會 對 他 念 一 些 不 吉 利 的 咒 語 ， 你 知 道 我 一 定 會 的 。 
str_npc14_personalityclash_speech|{先 生 /夫 人 }， 我 討 厭 那 個 貴 族 ， 他 說 我 是 路 上 的 一 灘 爛 泥 巴 ， 或 者 是 粘 在 他 那 高 貴 死 了 的 靴 子 上 的 某 個 東 西 。 是 的 ， 我 說 的 就 是 阿 爾 吉 爾 達 斯 。 我 是 個 軍 需 官 ， 不 是 某 個 女 農 奴 ！ 
str_npc15_personalityclash_speech|請 原 諒 我 這 個 可 憐 的 寡 婦 ， 我 必 須 說 。 請 告 訴 我 ， 你 為 什 麼 要 讓 我 們 的 隊 伍 帶 著 一 個 吸 血 鬼 呢 ？ 當 然 ， 我 說 的 就 是 {s11}— — 還 能 是 誰 呢 ？ 他 就 像 我 外 婆 的 童 話 故 事 裡 講 的 一 樣 。 
str_npc16_personalityclash_speech|哦 ， 主 人 ！ 我 什 麼 都 能 忍 ， 但 是 這 事 我 忍 不 了 ， 隊 伍 裡 有 女 巫 。 我 不 喜 歡 那 個 {s11}的 薩 滿 把 戲 — — 一 點 兒 也 不 喜 歡 。 
str_npc1_personalityclash_speech_b|如 果 那 個 {s11}再 一 次 試 圖 對 我 布 道 的 話 ， 我 發 誓 ， 跟 任 何 上 流 人 士 應 有 的 做 法 一 樣 ， 我 會 把 他 打 個 鼻 青 臉 腫 ！ 
str_npc2_personalityclash_speech_b|我 尊 重 宗 教 上 的 看 法 ， 但 是 這 已 經 變 得 荒 謬 了 ！ 
str_npc3_personalityclash_speech_b|他 對 我 開 下 流 的 玩 笑 ， 來 逗 那 些 小 兵 們 發 笑 。 我 再 也 忍 受 不 了 這 個 了 。 
str_npc4_personalityclash_speech_b|我 確 定 他 是 奸 細 。 你 還 能 忍 受 他 的 存 在 嗎 ？ 你 將 不 得 不 選 擇 ： 他 還 是 我 ！ 
str_npc5_personalityclash_speech_b|有 一 次 我 醒 來 ， 我 看 到 了 他 蒼 白 的 臉 和 牙 齒 正 對 著 我 。 我 不 喜 歡 和 一 個 吸 血 鬼 站 在 同 一 面 旗 幟 下 。 
str_npc6_personalityclash_speech_b|和 這 個 怪 物 並 肩 而 行 ， 一 天 比 一 天 可 怕 。 我 不 是 膽 小 的 人 ， 但 總 有 個 劊 子 手 在 我 背 後 ， 真 的 很 難 受 。 
str_npc7_personalityclash_speech_b|他 總 是 高 聲 歌 頌 波 蘭 ， 並 說 沙 皇 的 統 帥 們 是 懦 夫 和 強 盜 。 我 簡 直 忍 無 可 忍 ！ 
str_npc8_personalityclash_speech_b|她 為 什 麼 會 盯 上 我 呢 ？ 是 因 為 我 說 了 什 麼 呢 ？ 其 實 ， 我 當 時 只 是 恭 維 了 一 下 她 而 已 。 我 說 ， 在 我 的 妻 妾 中 ， 她 可 以 成 為 第 三 房 ， 甚 至 是 第 二 房 ！ 然 後 她 就 盯 上 我 了 。 這 些 俄 國 女 人 怎 麼 這 樣 啊 ？ 
str_npc9_personalityclash_speech_b|如 果 他 堅 持 這 樣 ， 那 麼 這 事 肯 定 會 以 決 斗 來 結 束 。 
str_npc10_personalityclash_speech_b|紀 律 是 靠 嚴 格 的 等 級 關 系 來 保 持 的 。 請 原 諒 ， 我 不 喜 歡 放 肆 之 舉 。 
str_npc11_personalityclash_speech_b|更 糟 糕 的 是 ， 在 戰 斗 中 ， 他 不 斷 地 對 我 喊 叫 ， 告 訴 我 我 應 該 怎 麼 做 。 就 因 為 他 ， 本 該 屬 於 我 的 那 些 「 受 縛 者 」 們 ， 也 就 是 那 些 俘 虜 們 ， 我 都 沒 抓 住 ！ 教 訓 一 下 他 吧 ， 米 兒 咱 ， 要 不 ， 我 親 自 來 。 
str_npc12_personalityclash_speech_b|我 跟 他 一 樣 ， 都 是 隊 伍 中 的 一 員 ！ 哦 ， 他 是 什 麼 貴 族 啊 ， 連 一 小 塊 地 都 沒 有 。 我 再 也 受 不 了 這 種 侮 辱 了 ！ 
str_npc13_personalityclash_speech_b|我 是 個 正 經 女 孩 ， 我 不 能 忍 受 別 人 的 無 禮 。 
str_npc14_personalityclash_speech_b|如 果 他 再 次 把 外 套 扔 給 我 ， 並 從 牙 縫 裡 嘀 咕 道 「 明 早 之 前 必 須 洗 干 淨 」 ， 那 我 只 有 另 謀 出 路 了 。 
str_npc15_personalityclash_speech_b|也 許 他 是 個 好 戰 士 ， 但 是 那 又 怎 麼 樣 呢 ？ 當 他 在 夜 間 徘 徊 ， 我 心 中 就 充 滿 了 恐 懼 。 不 是 我 一 個 人 有 這 樣 的 感 受 … … 你 得 決 定 … … 
str_npc16_personalityclash_speech_b|不 久 前 ， 她 用 一 個 幸 運 符 褻 瀆 我 。 我 是 穆 斯 林 ！ 安 拉 詛 咒 異 教 徒 們 都 去 死 … … 
str_npc1_personalityclash2_speech|隊 伍 裡 有 一 個 愛 搗 亂 的 哥 薩 克 人 。 你 知 道 我 說 的 是 誰 — — 馬 麥 。 他 惹 得 麻 煩 是 他 做 的 貢 獻 的 一 百 倍 都 不 止 。 如 果 他 繼 續 和 我 們 在 一 起 ， 那 我 就 不 得 不 跟 你 說 再 見 了 ， 孩 子 。 
str_npc2_personalityclash2_speech|也 許 輪 不 著 我 說 話 ， 但 是 那 個 {s11}真 地 是 個 女 巫 。 在 月 光 明 亮 的 晚 上 ， 我 在 墓 地 見 到 了 她 。 她 當 時 正 在 采 集 一 些 植 物 的 根 。 我 想 都 不 敢 想 她 會 拿 它 們 來 釀 造 什 麼 … … 
str_npc3_personalityclash2_speech|純 潔 的 聖 母 瑪 利 亞 為 我 作 證 ， 那 個 哥 薩 克 人 {s11}真 的 是 魔 鬼 生 的 ！ 我 這 麼 說 ， 並 不 完 全 是 由 於 他 對 我 們 這 些 正 直 的 天 主 教 徒 的 敵 意 。 我 見 過 酒 鬼 ， 但 從 沒 見 過 這 樣 的 ， 早 晨 喝 了 整 整 一 瓶 伏 特 加 ， 然 後 在 營 地 附 近 徘 徊 ， 到 處 找 人 打 架 … … 是 啊 ， 這 是 我 這 輩 子 第 一 次 見 到 呢 。 
str_npc4_personalityclash2_speech|我 不 明 白 ， 嗯 — — 那 個 {s11}從 不 怎 麼 喝 伏 特 加 酒 ！ 他 究 竟 是 怎 樣 的 一 個 騎 士 啊 ？ 
str_npc5_personalityclash2_speech|指 揮 官 ， 請 原 諒 我 的 直 白 — — 那 個 立 陶 宛 暴 發 戶 {s11}讓 我 不 得 安 寧 。 他 把 自 己 當 成 是 一 個 官 員 ， 並 要 求 我 當 他 的 僕 人 。 
str_npc6_personalityclash2_speech|你 知 道 嗎 ， {先 生 /夫 人 }？ ！ 我 是 個 老 實 的 人 ， 我 會 很 坦 率 的 。 我 們 不 應 該 帶 著 那 個 女 巫 。 我 們 不 需 要 {s11}的 藥 劑 、 咒 語 和 魔 法 。 
str_npc7_personalityclash2_speech|隊 長 ， 聽 我 說 。 {s11}讓 我 如 同 生 活 在 地 獄 一 般 。 她 開 始 對 我 很 好 ， 然 後 她 把 我 叫 作 孩 子 ， 並 試 圖 在 晚 上 鑽 進 我 的 帳 篷 。 
str_npc8_personalityclash2_speech|又 有 件 事 ， {playername}將 軍 ！ 你 的 護 衛 {s11}從 第 一 天 起 就 表 示 不 喜 歡 我 。 我 一 直 在 預 測 她 可 能 會 對 我 做 什 麼 卑 鄙 的 事 。 
str_npc9_personalityclash2_speech|那 海 ！ 他 占 據 了 我 鼻 子 底 下 的 最 佳 位 置 ， 還 不 向 我 道 歉 ！ 如 果 這 個 韃 靼 人 學 不 會 像 一 個 文 明 人 一 樣 行 事 ， 我 就 去 給 他 上 一 課 ！ 
str_npc10_personalityclash2_speech|{s11}是 個 危 險 的 家 伙 。 他 如 果 是 個 好 醫 生 ， 那 我 就 是 耶 路 撒 冷 的 主 教 了 。 他 在 我 們 的 隊 伍 裡 到 底 是 干 嗎 的 啊 ？ 
str_npc11_personalityclash2_speech|{s11}是 格 萊 伊 家 的 密 探 ！ 她 是 被 派 來 刺 殺 我 的 ， 肯 定 是 。 
str_npc12_personalityclash2_speech|如 果 沒 有 {s11}， 我 就 會 很 滿 足 ， 而 且 不 會 再 抱 怨 。 那 個 丑 陋 老 太 婆 討 厭 我 。 她 抱 怨 說 ， 我 讓 她 想 起 了 她 的 亡 夫 … … 
str_npc13_personalityclash2_speech|我 能 忍 耐 ， 但 是 我 的 忍 耐 是 有 限 度 的 。 那 個 {s11}顯 然 把 我 誤 認 成 了 那 個 厚 顏 無 恥 把 他 玩 弄 於 股 掌 間 的 女 士 。 他 的 殷 勤 和 諂 媚 是 對 我 的 冒 犯 。 
str_npc14_personalityclash2_speech|跟 我 說 實 話 ， 你 為 什 麼 要 把 那 個 庸 醫 留 在 隊 伍 裡 呢 ？ {s11}是 個 騙 子 ， 他 一 無 是 處 。 他 調 的 藥 害 得 我 肚 子 疼 ， 如 果 他 再 次 把 那 些 惡 心 的 水 蛭 給 我 看 ， 我 就 立 馬 把 這 些 水 蛭 塞 進 他 嘴 裡 … … 
str_npc15_personalityclash2_speech|我 再 也 不 能 忍 受 那 個 異 教 徒 商 人 {s11}了 ， 他 又 買 了 發 臭 的 肉 和 枯 萎 的 蔬 菜 。 我 該 怎 樣 用 這 些 來 做 午 餐 啊 ？ 
str_npc16_personalityclash2_speech|{s11}是 個 暴 發 戶 ， 他 認 為 諾 蓋 可 以 獨 立 。 這 想 法 太 瘋 狂 了 ， 相 信 我 ， 他 只 會 給 我 們 帶 來 麻 煩 。 
str_npc1_personalityclash2_speech_b|他 總 是 像 牛 喝 水 一 樣 地 狂 飲 伏 特 加 酒 ， 並 且 他 腦 子 裡 一 直 都 在 想 他 該 去 搶 劫 誰 … … 
str_npc2_personalityclash2_speech_b|也 許 你 想 要 問 我 大 半 夜 裡 在 墓 地 干 什 麼 ？ 我 只 是 路 過 。 注 意 ， 如 果 你 繼 續 留 著 一 名 女 巫 在 這 團 隊 裡 的 話 ， 我 就 不 得 不 離 開 你 的 隊 伍 。 
str_npc3_personalityclash2_speech_b|在 上 一 場 戰 斗 中 ， 他 差 點 殺 了 我 ， 他 誤 認 為 我 是 敵 人 了 。 還 有 ， 他 對 我 喊 叫 ： 「 該 死 的 分 裂 教 會 者 ！ 」 我 來 自 古 老 的 斯 帕 索 庫 科 茨 基 氏 貴 族 家 族 ， 我 受 不 了 某 個 農 奴 對 我 的 嘲 弄 。 
str_npc4_personalityclash2_speech_b|請 原 諒 ， 如 果 那 些 小 伙 子 們 看 見 了 我 和 那 個 奶 油 小 生 在 同 一 支 團 隊 ， 我 會 被 整 個 謝 契 嘲 笑 的 。 
str_npc5_personalityclash2_speech_b|我 是 個 瑞 典 自 由 騎 士 ， 我 只 回 答 付 我 薪 水 的 人 。 我 可 以 出 賣 我 的 武 藝 ， 但 是 不 會 出 賣 我 的 榮 譽 。 如 果 這 事 還 繼 續 的 話 ， 我 將 不 得 不 與 你 分 離 。 
str_npc6_personalityclash2_speech_b|昨 天 ， 她 給 了 每 個 人 一 劑 「 抗 彈 藥 水 」 。 我 沒 喝 那 玩 意 ， 而 是 去 附 近 的 一 座 教 堂 點 了 一 根 蠟 燭 。 如 果 這 事 還 繼 續 的 話 ， 恐 怕 我 會 把 蠟 燭 都 用 光 的 。 
str_npc7_personalityclash2_speech_b|幾 天 前 ， 由 於 某 個 理 由 ， 她 把 我 搞 煩 了 。 她 說 我 是 感 覺 遲 鈍 的 笨 蛋 和 不 領 情 的 傻 瓜 。 如 果 以 後 還 有 幾 個 晚 上 會 像 這 樣 的 話 ， 我 就 會 去 尋 找 新 同 伴 了 。 
str_npc8_personalityclash2_speech_b|我 的 上 一 份 工 作 不 被 人 尊 敬 ， 而 她 隨 時 都 可 能 像 殺 羊 一 樣 地 砍 死 我 ！ 
str_npc9_personalityclash2_speech_b|更 糟 的 是 ， 在 戰 斗 時 ， 他 想 的 只 是 抓 俘 虜 ， 而 不 是 他 的 任 務 。 你 只 會 聽 到 他 說 「 受 縛 者 ， 受 縛 者 」 。 他 會 把 我 們 的 團 隊 變 成 一 個 完 完 全 全 的 游 牧 部 落 。 
str_npc10_personalityclash2_speech_b|盯 緊 他 ， 不 然 我 也 許 就 會 離 開 你 的 團 隊 。 
str_npc11_personalityclash2_speech_b|她 最 好 和 我 保 持 距 離 ， 不 然 你 就 不 得 不 做 出 選 擇 — — 她 還 是 我 ！ 
str_npc12_personalityclash2_speech_b|當 她 拿 起 武 器 ， 我 的 脊 梁 骨 就 發 涼 。 這 幾 天 我 一 直 都 在 擔 心 這 個 。 
str_npc13_personalityclash2_speech_b|如 果 他 認 為 ， 在 他 講 下 流 笑 話 時 ， 一 個 單 身 女 孩 會 保 持 沉 默 — — 那 麼 ， 他 就 大 錯 特 錯 了 。 
str_npc14_personalityclash2_speech_b|如 果 我 是 你 ， {先 生 /夫 人 }， 我 早 就 把 他 趕 走 了 。 我 希 望 你 馬 上 就 這 麼 做 ， 不 然 我 就 另 謀 出 路 了 。 
str_npc15_personalityclash2_speech_b|聽 我 說 ， 兩 個 主 婦 永 遠 不 應 該 站 在 同 一 個 烤 箱 前 。 你 不 是 有 四 個 老 婆 的 韃 靼 人 ， 也 不 是 這 之 類 的 人 。 所 以 ， 最 好 不 要 讓 她 繼 續 干 涉 內 務 了 … … 
str_npc16_personalityclash2_speech_b|你 就 睜 只 眼 閉 只 眼 吧 ， 我 會 把 他 的 靈 魂 送 到 灰 草 原 見 去 他 的 祖 先 們 。 我 已 忍 無 可 忍 ！ 
str_npc1_personalitymatch_speech|我 喜 歡 那 個 巴 希 特 。 他 確 實 是 個 異 教 徒 劊 子 手 ， 但 是 他 在 戰 斗 時 很 勇 敢 ， 並 且 知 道 如 何 顯 示 他 的 尊 敬 。 
str_npc2_personalitymatch_speech|就 讓 我 說 一 下 吧 ， 我 希 望 在 我 們 團 隊 裡 ， 有 更 多 的 像 {s11}一 樣 的 勇 士 ！ 他 是 一 個 很 有 教 養 的 人 ， 並 且 完 全 了 解 放 血 療 法 。 
str_npc3_personalitymatch_speech|我 只 是 想 說 ， 雖 然 {s11}是 個 穆 斯 林 ， 但 是 他 是 整 支 團 隊 最 優 秀 的 人 。 
str_npc4_personalitymatch_speech|我 必 須 說 這 個 — — {s11}是 個 可 愛 的 女 孩 ！ 不 久 前 的 某 一 天 ， 我 捏 了 她 一 下 ， 而 她 就 用 韁 繩 狠 狠 地 打 我 ， 打 得 我 不 得 不 逃 走 … … 
str_npc5_personalitymatch_speech|坦 率 地 說 ， 如 果 我 們 中 間 只 有 一 個 正 直 的 人 ， 那 顯 然 這 個 人 就 是 斯 帕 索 庫 科 茨 基 神 父 。 我 是 個 路 德 派 信 徒 ， 但 是 我 仍 然 認 為 他 是 一 名 神 聖 的 神 父 。 尤 其 是 那 次 聖 餐 式 ， 他 和 我 喝 完 了 整 整 一 桶 的 優 質 托 凱 葡 萄 酒 。 
str_npc6_personalitymatch_speech|{先 生 /夫 人 }， 我 覺 得 我 很 健 康 且 精 力 充 沛 。 最 近 {s11}給 我 用 了 一 下 他 的 水 蛭 。 這 位 醫 生 值 得 尊 敬 。 
str_npc7_personalitymatch_speech|請 原 諒 ， 隊 長 ， 也 許 我 是 多 管 閒 事 。 我 只 想 讓 你 知 道 一 件 事 情 — — {s11}是 個 真 正 的 勇 士 和 朋 友 ！ 
str_npc8_personalitymatch_speech|不 管 人 們 說 什 麼 ， 韃 靼 人 和 哥 薩 克 人 確 實 是 兄 弟 ！ 昨 晚 上 ， 我 和 {s11}手 挽 手 地 從 客 棧 回 來 ， 一 路 上 還 唱 著 歌 。 他 唱 哥 薩 克 歌 曲 ， 而 我 唱 韃 靼 歌 曲 。 真 是 美 好 的 一 夜 — — 村 民 們 都 穿 著 睡 衣 跑 了 出 來 ， 聽 我 們 唱 歌 ！ 
str_npc9_personalitymatch_speech|{s11}來 到 我 們 團 隊 的 那 一 天 一 定 是 個 受 祝 福 的 日 子 ！ 食 物 、 水 ， 還 有 … … 其 他 軍 旅 生 活 的 歡 樂 。 對 於 一 個 真 正 的 軍 人 ， 這 意 味 非 凡 。 
str_npc10_personalitymatch_speech|{s11}勇 敢 無 畏 ， 他 一 點 也 不 害 怕 流 血 。 
str_npc11_personalitymatch_speech|我 們 諾 蓋 人 一 直 很 看 重 烏 克 蘭 女 孩 。 她 們 能 成 為 最 好 的 妻 子 或 小 妾 。 我 們 的 {s11}是 個 真 正 十 分 遭 人 喜 歡 的 人 ！ 當 諾 蓋 人 獨 立 而 我 成 為 了 可 汗 之 後 ， 我 就 會 在 那 一 天 娶 她 。 我 心 愛 的 妻 子 啊 ！ 
str_npc12_personalitymatch_speech|我 順 便 說 下 ， {s11}他 太 偉 大 了 。 他 從 不 像 別 人 那 樣 吹 噓 自 己 的 出 身 顯 赫 ， 他 總 是 准 備 著 幫 助 他 的 伙 伴 們 。 
str_npc13_personalitymatch_speech|如 果 沒 有 {s11}， 恐 怕 我 早 就 離 開 隊 伍 了 。 那 位 老 人 家 好 像 我 的 先 父 。 只 有 和 他 在 一 起 ， 我 才 覺 得 安 全 ！ 
str_npc14_personalitymatch_speech|{先 生 /夫 人 }， 據 說 女 人 之 間 不 可 能 有 友 誼 。 但 是 — — 我 一 直 都 能 夠 依 靠 奧 克 薩 娜 。 她 治 好 了 我 所 有 的 拉 貨 車 的 馬 ， 還 曾 煮 湯 來 治 療 我 發 燒 ， 第 二 天 ， 我 就 能 站 起 來 了 。 
str_npc15_personalitymatch_speech|那 個 騎 馬 的 人 是 誰 啊 ？ 也 許 是 {s11}從 附 近 回 來 了 ？ 哦 ， 我 無 法 說 他 的 壞 話 — — 他 是 個 優 雅 而 謙 恭 的 紳 士 。 他 一 直 都 贊 賞 我 的 廚 藝 ， 而 且 … … 嗯 ， 他 很 善 良 ， 你 知 道 … … 
str_npc16_personalitymatch_speech|卡 爾 松 — — 他 是 真 的 勇 士 。 他 說 笑 話 也 許 很 粗 俗 ， 他 的 行 為 也 許 很 簡 單 ， 但 是 他 的 戰 技 無 人 能 及 ！ 
