str_no_string|NO STRING!
str_comment_you_helped_villagers_unfriendly_spiteful|{s51} köyündeki köy halkına yardımda bulunmuşsun. Her ne kadar Aslarım arasında bir iyilik için kazınıp durmanı izlemek beni çok eğlendirse de, kendi işinle ilgilenmeni istiyorum.
str_comment_you_helped_villagers_cruel|{s51} köyündeki köy halkına yardımda bulunmuşsun. Köylülerin efendisi ve koruyucuları olarak, böyle zor zamanlarda insanlarıma yardımcı olmak benim öncelikli görevim. İyi şeyler yapmaya çalışıyor olabilirsin, ama hareketlerin hala benim otoriteme darbe vuruyor. Onları yalnız bırakmanı istiyorum.
str_comment_you_helped_villagers_default|{s51} köyündeki köy halkına yardımda bulunmuşsun. Zaman kötü, ve iyilik yapmaya çabaladığını görüyorum, ama bunu alışkanlık haline getirme. Ben onların lordu ve koruyucularıyım.  Başka yardımcıların ve koruyucuların peşlerinden gitmelerini istemem. 
str_comment_you_captured_a_castle_allied_friendly|{s51}'{.i} kuşatmış ve ele geçirmişsin. Oldukça cesurcaydı. Sana dostum demekten gurur duyuyorum!
str_comment_you_captured_a_castle_allied_spiteful|{s51}'{.i} kuşatmış ve ele geçirmişsin. Aferin! Zengin ganimetler ve variller dolusu iyi şarap her zaman  düşman kalesinin arkasında hazırdır. 
str_comment_you_captured_a_castle_allied_unfriendly_spiteful|{s51}'{.i} kuşatmış ve ele geçirmişsin. Elinde tutabileceğini sanmıyorum. Oldukları yerin ötesine adım atan insanları kimse sevmez.
str_comment_you_captured_a_castle_allied_unfriendly|{s51}'{.i} kuşatmış ve ele geçirmişsin. Geçmişteki farklılığımız ne olursa olsun, sana tebriklerimi sunmalıyım.
str_comment_you_captured_a_castle_allied|{s51}'{.i} kuşatmış ve ele geçirmişsin. Doğrusu, bu şehirlilerin bunu getirdiğine inanıyorum.
str_comment_you_captured_my_castle_enemy_spiteful|Duydum ki {s51}'{.de}ki evime zorla girmişsin. Sen zindanlara aitsin!
str_comment_you_captured_my_castle_enemy_chivalrous|Benim yasal tımarım olan {s51}'{.i} kontrol ediyorsun. Onu tekrar kazandığım zaman, boynunun etrafına dolanmış halatla şehrin kapılarındaki en büyük dikkat çekici şey olacaksın. 
str_comment_you_captured_my_castle_enemy|{s51} benimdir, sakın onu daha uzun süre elinde tutabileceğini sanma!
str_comment_we_defeated_a_lord_unfriendly_spiteful|{s54}'{.i} hatırladın mı? Ben de hatırladım. O zaman kaderde seni neyin beklediğini de anlıyorsundur...
str_comment_we_defeated_a_lord_unfriendly|Birlikte {s54}'{.e} karşı nasıl savaştığımızı hiç unutmayacağım. Elbette bir övgüyü hak ettin, geçmişteki kahramanlıkların olmasa...
str_comment_we_defeated_a_lord_cruel|{s54}'{.nin} tamamen düşeceğini kim düşünebilirdi ki?
str_comment_we_defeated_a_lord_quarrelsome|{s54}'{.i} nasıl alt ettiğimizi asla unutmayacağım. Çok hoşuma gitti.
str_comment_we_defeated_a_lord_upstanding|{s54} zaferini asla unutmayacağım. Bırak kadehlerimizi bunu kutlamak için tekrar kaldıralım!
str_comment_we_defeated_a_lord_default|{s54} inanılmaz büyük bir zaferdi, değil mi? Seninle omuz omuza savaşmış olmaktan onur duyuyorum. 
str_comment_we_fought_in_siege_unfriendly_spiteful|{s51}'{.i} alışımız anısına içki istediğini sanıyorum. Belki de şarap bana senin önceki rezilliklerini unutturur.
str_comment_we_fought_in_siege_unfriendly|{s51}'{.i} nasıl bastığımızı unutmayacağım. Ama bana yaşattığın tüm o kötülükleri de unutamam. 
str_comment_we_fought_in_siege_cruel|O kaleyi basışımızı ve askerleri birer keklik gibi kesişimizi asla unutmayacağım! Hayatımdaki en iyi avdı!
str_comment_we_fought_in_siege_quarrelsome|{s51}'{.nin} surlarına gelince düşmanın nasıl da ciyakladığını hatırladın mı? Güvende olduklarını sanmışlardı! Yüzlerindeki acı gülümsemeyi silip geçmiştik!
str_comment_we_fought_in_siege_upstanding|{s51} saldırısını her zaman hatırlayacağım. Böylesi savaşlara türküler söylenir!
str_comment_we_fought_in_siege_default|Birlikte {s51}'{.i} nasıl aldığımızı asla unutmayacağım. Senin yanında omuz omuza savaşmış olmaktan onur duyuyorum.
str_comment_we_fought_in_major_battle_unfriendly_spiteful|{s51} yakınındaki büyük zaferimiz anısına içmek istediğini düşünüyorum. Ama yalnızca bunun için-- hala eski yaraların sızısını hatırladığım için.
str_comment_we_fought_in_major_battle_unfriendly|{s51} yakınındaki büyük savaşta yaptığımız kavgayı hiç unutmuyorum. Ama senle benim aramızdaki diğer meseleleri de unutamam...
str_comment_we_fought_in_major_battle_cruel|{s51}'{.de}ki savaşı hiçbir zaman unutmayacağım. Düşman hatlarını yarışımız ve düşmanın çığlıklar içinde önümüzden kaçışı... Çok hoş bir anı oldu bu.
str_comment_we_fought_in_major_battle_quarrelsome|{s51} savaşı iyi bir savaştı. Hele o piçleri korkutup kaçırmamız!
str_comment_we_fought_in_major_battle_upstanding|{s51} yakınındaki savaşta nasıl yan yana çarpıştığımızı hiç unutmayacağım. Bırak bir kez daha cennete dua edelim, ve dua edelim ki aşırı gururlanmayalım.
str_comment_we_fought_in_major_battle_default|{s51} yakınındaki savaşta nasıl yan yana çarpıştığımızı hiç unutmayacağım. Seninle savaş alanını paylaşmış olmaktan büyük onur duyuyorum. 
str_comment_you_defeated_a_lord_allied_liege|Eee?Demek {s54} dedikleri namussuza kılıcını  geçirmişsin,ve zaferi göğüslemişsin. Bunu duyduğuma çok mutlu oldum. 
str_comment_you_defeated_a_lord_allied_unfriendly_spiteful|Duydum ki {s54}'{.i} yenmişsin. Öyle sanıyorum ki her köpeğin günü gelir!
str_comment_you_defeated_a_lord_allied_spiteful|Duydum ki {s54}'{.i} yenmişsin. Ah, bu yüz karası şeyi ben de görebilseydim.
str_comment_you_defeated_a_lord_allied_unfriendly_chivalrous|Duydum ki {s54}'{.i} yenmişsin. Umarım bu doğrudur.
str_comment_you_defeated_a_lord_allied|Duydum ki {s54}'{.i} yenmişsin. Dilerim bu zafer seni neşelendirmiştir.
str_comment_you_defeated_me_enemy_chivalrous|İyi,son seferde galip geldin. Bırak bilelim şimdi sırada ne var.
str_comment_you_defeated_me_enemy_spiteful|Seninle tanışmayı ümit ediyordum. Senin numaraların beni bir ikinci sefer daha kandıramayacak! Ve seni merhamet için ağlarken dinlemekten zevk alacağım. 
str_comment_you_defeated_me_enemy|En son ne zaman görüşmüştük?, {playername}, beni yendin. Ama seni temin ederim bu bir daha tekrarlanmayacak. 
str_comment_i_defeated_you_enemy_spiteful|Daha fazlası için geri dönmek mi? Beni kendinle yeniden dövüştür, o zaman senin bağırsaklarını tazılarıma yem diye vereceğim.
str_comment_i_defeated_you_enemy_chivalrous|Yiğitliğini benim karşımda yeniden test etmek için geldim, {playername}?
str_comment_i_defeated_you_enemy_benevolent|Demek tekrar karşıma çıktın? Hiç mi ders almayacaksın?
str_comment_i_defeated_you_enemy_coldblooded|İnatçısın,ve bir başbelası.
str_comment_i_defeated_you_enemy|Mesafeni korumayı öğrenmeden önce seni daha kaç defa cezalandırılmalıyım?
str_comment_we_were_defeated_unfriendly_spiteful|Seni en son gördüğümde, {s54}'{.nin} adamları sana toprağı öptürmüş. Bu facia için seni suçluyorum. Ne acı ki hala hayattasın.
str_comment_we_were_defeated_unfriendly|Seni en son gördüğümde, {s54}'{.nin} adamları sana toprağı öptürmüş. Görüyorum ki hayattasın.
str_comment_we_were_defeated_cruel|Seni en son gördüğümde, {s54}'{.nin} adamları sana toprağı öptürmüş. Endişelenme, onu bulacağız. Onu yaptığı kahramanlık için pişman edeceğiz.
str_comment_we_were_defeated_default|Seni en son gördüğümde, {s54}'{.nin} adamları sana toprağı öptürmüş. Hayatta ve iyi olduğunu görmek çok güzel.
str_comment_you_were_defeated_allied_friendly_spiteful|Duyduğuma göre {s54} sana çok zor anlar yaşatmış. Sanırım bunun bedelini ödeyecek.
str_comment_you_were_defeated_allied_unfriendly_cruel|Duyduğuma göre {s54} adamlarını tıpkı koyun gibi doğramış. Ama işte buradasın, hayattasın. Ne hayal kırıklığı! 
str_comment_you_were_defeated_allied_spiteful|{s54} seni tıpkı bir öküzün karıncayı ezdiği gibi ayaklarının altında ezmiş. Hah! Çocuklar büyükler için yapılan oyunları oynamamalı, küçük {çocuk/kız}!
str_comment_you_were_defeated_allied_pitiless|Duydum ki {s54} seni yenmiş. Birliklerini dağıtmış. Çok büyük bir hayal kırıklığı.
str_comment_you_were_defeated_allied_unfriendly_upstanding|Duydum ki {s54} seni yenmiş. Belki de suçunu göz önünde bulundurmalısın. Bu şekilde kendini paralatacak şey ne olabilir?
str_comment_you_were_defeated_allied_unfriendly|Duydum ki {s54} seni yenmiş. Adamlarını ölmeye giden askerler gibi tedavi etmeye çalışmanı anlayabiliyorum. 
str_comment_you_were_defeated_allied|{s54} seni yenmiş, duydum. Ama sağlam dur – Gün olur devran döner.
str_comment_you_helped_my_ally_unfriendly_chivalrous|{s54}'{.i} yenilgiden kurtardığını duydum. Hakkında başka ne düşünebilirim ki? Seni en azından bunun için takdir etmeliyim.
str_comment_you_helped_my_ally_liege|{s54}'{.i} olası bir yenilgiden kurtardığını duydum.  
str_comment_you_helped_my_ally_unfriendly_spiteful|{s54} ihtiyaç içinde olduğunda yardımına koştuğunu duydum. Sıkıntı içinde bir genç kız olduğunu mu sandın? Önemi yok – Bu çok genel bir yanlış anlama. 
str_comment_you_helped_my_ally_spiteful|Duydum ki {s54} senin sayende dayaktan kurtulmuş. Umarım bundan bir ders çıkarır...
str_comment_you_helped_my_ally_chivalrous|Duyduğuma göre {s54}'{.i} dar boğazdan kurtarmışsın. Çok asilce bir kahramanlıktı.
str_comment_you_helped_my_ally_default|Duyduğuma göre {s54}'{.i} dar boğazdan kurtarmışsın. Aferin!
str_comment_you_abandoned_us_unfriendly_spiteful|Duydum ki {s54} seni alt etmiş. Duyduğum en aptalca yenilgi!
str_comment_you_abandoned_us_unfriendly_pitiless|Duydum ki {s54} seni alt etmiş. Ama sıkı dur! Gün olur devran döner.
str_comment_you_abandoned_us_spiteful|Seni solucan! Bizi terk edip  {s54} ile yüz yüze bıraktın,değil mi? Suratına tüküreyim!.
str_comment_you_abandoned_us_chivalrous|Düşmanla savaşın tam ortasında beni terk ettin! Böyle bir şeyin özrü olamaz!
str_comment_you_abandoned_us_benefitofdoubt|Savaşın en alevli yerinde ortadan kayboldun! Umarım bunun için yeterli bir açıklaman vardır! 
str_comment_you_abandoned_us_default|Ne oldu? Savaşın ortasında çekip gittin! Umarım ağır yaralıydın. Yoksa adın sonsuza kadar korkaklıkla yan yana anılacak!
str_comment_you_ran_from_me_enemy_spiteful|Ne oldu? Savaşın en alevli yerinde ortadan kayboldun! Umarım ağır yaralıydın. Başka ne düşünebilirim ki?!
str_comment_you_ran_from_me_enemy_chivalrous|Ne oldu? Bir ara bizimle birlikte {s54}'{.e} karşı savaşıyordun {s54}, ve sonra aniden hiçbir yerde yoktun!
str_comment_you_ran_from_me_enemy_benevolent|Seni en son ne zaman gördüm? Kuyruğunu bacaklarının arasına alıp kaçtın. Neden döndün? Bana havlamak için mi yoksa merhamet dilenmek için mi?
str_comment_you_ran_from_me_enemy_coldblooded|Son görüşmemizde benden kaçtın. Senin gibi bir pislikten de fazla bir şey beklemezdim!
str_comment_you_ran_from_me_enemy|Benden kaçtığın o son görüşmemizde, seninle tekrar dövüşmek zorunda kalmamayı ümit etmiştim. 
str_comment_you_ran_from_foe_allied_chivalrous|En son görüşmemizde, benden kaçtın. Çok bilgece bir karardı.
str_comment_you_ran_from_foe_allied_upstanding|Yollarımızın son kesiştiğinde kaçmayı başarmış olabilirsin! Ama bir daha ki sefere bu kadar şanslı olabileceğine dair şüphelerim var!
str_comment_you_ran_from_foe_allied_spiteful|Tüm adamlarını arkanda bırakıp düşmandan kaçtın. Tanrıya dua ediyorum ki bu bir yalan olsun, yoksa şerefsizliğin bize de bulaşmış demektir.
str_comment_you_defeated_my_friend_enemy_pragmatic|Ah, {playername}. Adamlarım arasında epey ün yapmışsın başta {s54} olmak üzere.
str_comment_you_defeated_my_friend_enemy_chivalrous|{playername}. Seni {s54} namına savaşa çağırıyorum.
str_comment_you_defeated_my_friend_enemy_spiteful|Adını kutsal savaşçıya çıkarmışsın, {playername}. Zafer sarhoşluğunun seni onurun kurallarını göremeyecek kadar kör etmesine izin verme.
str_comment_you_defeated_my_friend_enemy|{s54}'{.i} yendiğini duydum, ve ben o zamandan beri, seninle tekrar yan yana kılıç sallamaya can atıyorum.
str_comment_you_captured_a_lord_allied_friendly_spiteful|Şanın senden önce geliyor, {playername}. Gerçekten tehlikeli bir hasım olduğunu düşünüyorum.
str_comment_you_captured_a_lord_allied_unfriendly_spiteful|Şanlı bir savaşçı olduğunu biliyorum. Ve bu topraklar senin ordularının zaferlerinin anlatıldığı masallarla dolu.  Savaşçılık onurunu da unutma. Onur olmadan soğuk kanlı bir katilden fazlası olamayacaksın. 
str_comment_you_captured_a_lord_allied_chivalrous|{s54}'{.i} ele geçirdiğini duydum. Umarım onu değdiği her şey adına bas bas bağırtmışsındır.
str_comment_you_captured_a_lord_allied|{s54}'{.i} ele geçirdiğini duydum. Sandığın ganimetle dolmuş olmalı, ama tabii ki bu bir soylu olabilmen için yeterli olmayacak.!
str_comment_you_let_go_a_lord_allied_chivalrous|{s54}'{.i} ele geçirdiğini duydum. Aferin, tabii ki rütbesinin şerefiyle tedavi edildi.
str_comment_you_let_go_a_lord_allied_upstanding|I heard that you captured {s54}. Aferin. Sayende adamları bizimle uğraşmayı bir süre keserler.
str_comment_you_let_go_a_lord_allied_coldblooded|Duydum ki {s54} esirinmiş, bırak onu gitsin, yazıktır.
str_comment_you_let_go_a_lord_allied_unfriendly_spiteful|{s54}'{.i} ele geçirdiğini duydum, ama bırak gitsin. Evet, çok onurluca bir davranıştı, her ne kadar tehlikeli olabilecekse de.
str_comment_you_let_go_a_lord_allied|{s54}'{.i} ele geçirdiğini duydum, ama bırak gitsin. Bu senin şövalye ruhundandı, ama öyle şövalyelikle de savaş kazanılmaz. 
str_comment_you_let_me_go_spiteful|Ah sanırım bu merhametli {playername}. Beni yenip sonra da evime ordusunu kaybetmiş bir halde dönmem için serbest bırakarak benim için bir utançtı. Bunu ikinci defa yapmana izin vermeyeceğim.
str_comment_you_let_me_go_enemy_chivalrous|Tekrar görüşeceğiz {s54}. Son seferde beni saldığın için teşekkür ederim. Aynını ben yapar mıydım bilemiyorum!
str_comment_you_let_me_go_enemy_coldblooded|En son karşılaşmamızda, bana merhamet ettin ve gitmeme izin verdin. Umarım benimle oynamaktan hoşlanmışsındır, kedinin fareyle oynadığı gibi. Çünkü çok yakında zevkime göre seni aşağıladıktan sonra sana ben merhamet edeceğim. 
str_comment_you_let_me_go_enemy|En son karşılaşmamızda, bana merhamet ettin ve gitmeme izin verdin. Çok kibarcaydı, ve ben bunu asla unutmayacağım. Fakat ne yazık, uluslarımız hala savaş halinde.
str_comment_you_let_me_go_default|En son karşılaşmamızda,bana merhamet ettin ve gitmeme izin verdin. Ama hala düşmanız,ve ben merhametinin karşılığını kibarca geri ödemek için söz veremem. 
str_comment_pledged_allegiance_allied_martial_unfriendly|En son karşılaşmamızda, bana merhamet ettin ve gitmeme izin verdin. Çok kibarcaydı, ama unutma ki hala savaştayız.
str_comment_pledged_allegiance_allied_martial|En son karşılaşmamızda, bana merhamet ettin be gitmeme izin verdin. Çok kibarcaydı,ve artık uluslarımızın daha fazla savaşmayacak olmasından dolayı çok memnunum.
str_comment_pledged_allegiance_allied_quarrelsome_unfriendly|Duyduğuma göre {beyim/hanımım}iz {s54}'{.e} sadakat yemini etmişsin. Lütfen, bizim onurumuza leke sürme.
str_comment_pledged_allegiance_allied_quarrelsome|Duyduğuma göre {beyim/hanımım}iz {s54}'{.e} sadakat yemini etmişsin. Hasımlarımıza karşı seninle tekrar  iple çekiyorum.
str_comment_pledged_allegiance_allied_selfrighteous_unfriendly|Duyduğuma göre {beyim/hanımım}iz {s54}'{.e} sadakat yemini etmişsin. Kendine bir iyilik yap ve yolumdan çekil.
str_comment_pledged_allegiance_allied_selfrighteous|Duyduğuma göre {beyim/hanımım}iz {s54}'{.e} sadakat yemini etmişsin. Hasımlarımıza karşı çetin savaş, düşmanlarına saygı duy, ve yoluma da çıkma. O zaman seninle çok güzel anlaşırız.
str_comment_pledged_allegiance_allied_cunning_unfriendly|Duyduğuma göre {beyim/hanımım}iz {s54}'{.e} sadakat yemini etmişsin. Cesaretle savaşırsan ödülünü alırsın. Bize ihanet edersen, sadece kendini suçlayabilirsin. 
str_comment_pledged_allegiance_allied_cunning|Duyduğuma göre {beyim/hanımım}iz {s54}'{.e} sadakat yemini etmişsin. Cesaretle savaşırsan ödülünü alırsın. Bize ihanet edersen, sadece kendini suçlayabilirsin. 
