str_no_string|NO STRING!
str_npc14_personalityclash2_speech|Sagt es mir ehrlich, was macht dieser Quacksalber noch in unserem Trupp? {s11} ist ein nichtsnutziger Betrüger. Seine Absude machen meinen Bauch schmerzen, und wenn er mir noch einmal seine ekelhaften Blutegel zeigt, werde ich ihn damit füttern.
str_npc15_personalityclash2_speech|So, ich leid es nicht mehr länger. Dieser {s11}, der heidnische Krämer, hat wieder verrottetes Fleisch und welkes Gemüse angeschleppt. Wie soll ich daraus ein Mittagsmahl bereiten?
str_npc16_personalityclash2_speech|{s11} ist ein Hochstapler mit irrigen Ideen von einem unabhängigen Nogai-Khanat. Glaubt mir, er beschwört auf unsere Häupter nichts als Ärger herab.
str_npc1_personalityclash2_speech_b|Ständig stürzt er Wodka und überlegt, wen er ausrauben soll...
str_npc2_personalityclash2_speech_b|Vielleicht wollt Ihr mich befragen, was ich zu solch später Stunde auf einem Gottesacker zu schaffen hatte? Ich ging nur daran vorüber. Ihr sollt wissen, dass ich Euren Trupp verlassen werde, wenn Ihr auf die Gesellschaft einer Hexe nicht verzichten wollt.
str_npc3_personalityclash2_speech_b|In der letzten Schlacht brachte er mich beinah um, weil er mich für den Feind hielt. Und wie er mich anschreit -- „Verfluchter Schismatiker!“ Ich entstamme dem alten Adelsgeschlecht Spasokukotski und dulde nicht, dass sich irgendein Leibeigener über mich lustig macht.
str_npc4_personalityclash2_speech_b|Verzeiht, doch wenn meine Leute mich in Gesellschaft dieses Milchbarts sehen, nässt sich die gesamte Sitsch ein.
str_npc5_personalityclash2_speech_b|Ich aber bin eine schwedische Freihand. Gehorche dem, der meinen Sold zahlt. Mein Schwert trag ich zu Markte, meine Ehre nicht. Geht dies so weiter, werden sich unsere Wege trennen.
str_npc6_personalityclash2_speech_b|Gestern gab sie allen einen Trank „gegen Kugeln“. Ich schluckte den nicht, statt dessen ging ich in eine nahe Kirche und entflammte eine Kerze. Geht dies so fort, werde ich bald keine Kerzen mehr haben.
str_npc7_personalityclash2_speech_b|Vor ein paar Tagen war sie mir aus irgendeinem Grunde gram. Schimpfte mich einen unsensiblen Holzkopf und einen undankbaren Armleuchter. Noch ein paar solche Nächte, und ich werde mich nach neuen Gefährten umtun.
str_npc8_personalityclash2_speech_b|Sicher, meine letzte Stellung verschafft mir nicht viel Respekt bei meinen Landsleuten, doch bei ihr fürchte ich jederzeit, dass sie mich schlachtet wie ein Schaf!
str_npc9_personalityclash2_speech_b|Schlimmer noch, in der Schlacht denkt er an nichts als daran, Gefangene zu machen. Seine Aufgaben vergisst er. Ständig sagt er nur „yesir, yesir“. Er wird unseren Trupp noch zu einer Horde machen.
str_npc10_personalityclash2_speech_b|Behaltet Ihn wohl im Auge, denn sonst werde ich Eure Gesellschaft verlassen.
str_npc11_personalityclash2_speech_b|Soll sich lieber vorsehen, dass sie mir nicht zu nahe kommt, ansonsten müsst Ihr wählen -- sie oder ich!
str_npc12_personalityclash2_speech_b|Wenn sie zur Waffe greift, erbebe ich durch und durch. Ich kann seit Tagen an kaum etwas anderes denken.
str_npc13_personalityclash2_speech_b|Und wenn er meint, ein einzelnes Mädchen hielte den Mund, wenn er seine geschmacklosen Scherze macht -- nun, dann hat er weit gefehlt.
str_npc14_personalityclash2_speech_b|An Eurer Stelle, {Herr/Herrin}, hätte ich ihn schon längst fortgeschickt. Hoffentlich tut Ihr das jetzt, sonst muss ich mir einen neuen Meister suchen.
str_npc15_personalityclash2_speech_b|Hört, was ich sage. Ein Ofen kann nicht zwei Herrinnen haben. Ihr seid kein Tatar, dass Ihr vier Weiber habt. Wenn sie also weiterhin ihre Nase in die Haushaltsangelegenheiten steckt...
str_npc16_personalityclash2_speech_b|Dreht nur den Kopf, und schon schicke ich seinen Geist in die Graue Steppe, wo er seinen Ahnen begegnen mag. Meine Geduld ist am Ende.
str_npc1_personalitymatch_speech|Diesen {s11} kann ich gut leiden. Ein Henker mag er sein, aber er kämpft tapfer und weiß sich respektvoll zu betragen.
str_npc2_personalitymatch_speech|Lasst mich sagen, dass ich wünschte, es gäbe in Eurem Trupp mehr Krieger wie {s11}! Er ist ein gebildeter Mann, der alles über Aderlässe weiß.
str_npc3_personalitymatch_speech|Ich wollte nur anmerken, dass {s11} der beste Mann des ganzen Trupps ist, Moslem oder nicht.
str_npc4_personalitymatch_speech|Ich muss schon sagen -- {s11} ist ein hinreißendes Mädchen! Neulich kniff ich ihr in eine Kurve, da hat sie mich mit dem Halfter so verdroschen, dass ich weglaufen musste...
str_npc5_personalitymatch_speech|Ich muss sagen, wenn es unter uns einen aufrechten Mann gibt, dann ist es {s11}. Ich bin zwar Lutheraner, doch er ist mir nichtsdestoweniger ein heiliger Vater. Besonders, seit er mir die Kommunion gab mit ein paar herrlichen Krügen vorzüglichen Tokays danach.
str_npc6_personalitymatch_speech|{Herr/Herrin}, wie fühle ich mich gesund und frisch. {s11} hat mir seine Blutegel angesetzt. Dieser Doktor verdient wahrlich Respekt und Ehren.
str_npc7_personalitymatch_speech|Vergebt mir, Hauptmann, wenn ich meine Nase in fremder Leute Angelegenheiten stecke, doch ich will, dass Ihr dies wisst: {s11} ist ein wahrer Freund und Krieger!
str_npc8_personalitymatch_speech|Was immer sie reden, Tataren und Kosaken sind in Wahrheit Brüder! Gestern kehrten {s11} und ich nächtens aus der Taverne zurück, Arm in Arm, Lieder auf den Lippen. Er die kosakischen, ich die tatarischen. Es war ein schöner Abend! -- Die Dörfler rannten in ihren Nachthemden aus den Häusern, um uns zu lauschen.
str_npc9_personalitymatch_speech|Gesegnet sei der Tag, da {s11} zu unserem Trupp stieß! Speise, Trank und... weitere Freuden des Armeedienstes. Echten Soldaten bedeutet dies viel.
str_npc10_personalitymatch_speech|Dieser {s11} ist kein Feigling, und Blut fürchtet er auch nicht.
str_npc11_personalitymatch_speech|Wir Nogai haben schon immer große Stücke auf ukrainische Mädchen gegeben. Sie sind die besten Weiber und Gespielinnen. Und unsere {s11} ist einfach ein Juwel! Wenn ich erst die Nogai befreit habe und ihr Khan geworden bin, dann werde ich sie sofort zum Weib nehmen. Zum geliebten Weib.
str_npc12_personalitymatch_speech|Übrigens, {s11} ist ein feiner Kerl. Er prahlt nicht mit der Erlauchtheit seiner Familie so wie manche, und immer ist er für den Kameraden da, der seiner bedarf.
str_npc13_personalitymatch_speech|Ich hätte Euch schon längst verlassen, wäre da nicht {s11}. Der alte Mann hat den Platz meines seligen Vaters eingenommen. Er ist der einzige, bei dem ich mich sicher weiß!
str_npc14_personalitymatch_speech|{Herr/Herrin}, es heißt, unter Frauen könne es keine Freundschaft geben. Doch ich sage Euch -- auf {s11} kann ich mich stets verlassen. Sie hat mir sämtliche Karrenpferde geheilt und eine Brühe mir bereitet, um ein Fieber zu vertreiben. Schon am anderen Morgen war ich wieder auf den Beinen.
str_npc15_personalitymatch_speech|Wer ist der Reiter dort? Kann es {s11} sein, zurück von der Patrouille? Oh, von dem kann ich nicht schlecht reden - er ist ein feinfühliger, höflicher Ehrenmann. Stets lobt er meine Speisen, und... nun, er ist sehr freundlich, müsst Ihr wissen...
str_npc16_personalitymatch_speech|{s11} -- der ist ein echter Krieger. Mögen seine Scherze roh sein und seine Gewohnheiten schlicht, er kämpft wie kein Zweiter!
str_npc1_personalitymatch_speech_b|Wenn ich je zum Tode verurteilt werden sollte, so hoffe ich, dass er es ist, der die Axt führt.
str_npc2_personalitymatch_speech_b|Erst kürzlich rettete sein medizinisches Wissen mein Leben.
str_npc3_personalitymatch_speech_b|Es ist ein seltsam Ding, doch wir fanden rasch Gemeinsamkeiten. Könnte ich ihn doch nur bekehren... der Bischof gäbe mir sicher meine Kutte zurück.
str_npc4_personalitymatch_speech_b|Und was für ein Hausweib sie ist! Aus Nowgorod oder nicht, ihre Knödelsuppe ist so erlesen, dass die Mannen noch die Teller belecken. Ihr tatet recht, sie in euren Trupp zu nehmen.
str_npc5_personalitymatch_speech_b|Unser heiliger Vater ist auch recht nützlich in der Schlacht, wie Ihr zweifellos schon bemerktet. In der letzten brüllte er Flüche, dass es den gegnerischen Pferden die Beine schwächte.
str_npc6_personalitymatch_speech_b|Der Balsam, mit dem er mir kürzlich nach der Schlacht die Wunden versah, ließ mich binnen weniger Tage wieder beisammen sein. Ich bin froh, einen so weisen Mann in unseren Reihen zu wissen.
str_npc7_personalitymatch_speech_b|Zunächst schien er mir hochmütig, doch nun sehe ich, dass man sich immer auf ihn verlassen kann.
str_npc8_personalitymatch_speech_b|Allah verbietet den Genuss von Wein, sagt Ihr? Dies trifft zu, doch {s11} hat einen guten Begriff von Religion. Er führte aus, dass der Koran nirgends den Genuss von Wodka verbietet...
str_npc9_personalitymatch_speech_b|Unsere Quartiermeisterin ist einfach nicht zu überbieten. Gott weiß, wäre sie nicht niederer Abstammung, ich hätte ihr schon Hand und Herz geboten. Eine bessere Haushälterin für meinen Sitz könnte ich in der ganzen Welt nicht finden.
str_npc10_personalitymatch_speech_b|Ich sage Euch, er und ich zusammen in der Schlacht, wir sind nicht zu halten!
str_npc11_personalitymatch_speech_b|Wenn sie so versiert ist in den Dingen der Liebe wie in denen des Schamanismus, werden wir ein prächtiges Leben haben!
str_npc12_personalitymatch_speech_b|Wie schade, dass er die Laufbahn des Kriegers einschlug. Er hätte einen vorzüglichen Doktor abgegeben.
str_npc13_personalitymatch_speech_b|Und auch er scheint Gefallen an mir gefunden zu haben. Ich sollte jetzt in die Wälder gehen und einige Kräuter gegen sein Zipperlein finden.
str_npc14_personalitymatch_speech_b|Ich sage, sie ist die wertvollste unter unseren Gefährten. Sagt es nur allen: Wer Hand an sie legt, dem setz ich für den Rest unserer Reise nur noch verfaultes Pferdefleisch vor.
str_npc15_personalitymatch_speech_b|Wenn Ihr ihn seht, sagt ihm, er soll zum Essen eilen. Ich habe ihm ein paar Leckerbissen aufbewahrt. Wäre mein Ehemann so galant und stattlich gewesen, hätte ich sicher nicht mein Nudelholz auf ihm zerbrochen.
str_npc16_personalitymatch_speech_b|Ihr solltet Ihn preisen, Meister, und ihn für seine Taten gut entlohnen. Dieser Mann wird nie versagen!
str_npc1_retirement_speech|Oh {mein Sohn/meine Tochter}! Meine schmerzenden Knochen sagen mir, dass meine Tage des Umherspringens und Schwertschwingens vorüber sind. Ich bin zu ein wenig Geld gekommen und möchte mir eine Heimstatt kaufen, um dort meinen alten Tagen zu begegnen.
str_npc2_retirement_speech|{Herr/Herrin}, ich muss sprechen. Von Anfang an war der Dinge Lauf nicht wie von mir erwartet. Verzeiht mir, doch ich muss Euch verlassen. Ich werde nach Gefährten suchen, die mich recht behandeln und meine Gewohnheiten respektieren.
str_npc3_retirement_speech|Hört, Befehlshaber! Ich hatte in der Nacht eine Vision. Maria Muttergottes hieß mich nach Riga gehen, den Bischof aufsuchen und Abbitte zu leisten. Er wird die Exkommunikation aufheben und mich zur Gemeinde zurücksenden. Dies ist nicht die erste Vision dieser Art, die ich hatte. Ich sollte mich aufmachen...
str_npc4_retirement_speech|Seht, Kamerad, meine Brüder vom Don wollen eine Reise nach Persien tun, einige Waren bewegen, und mich haben sie geheißen, mit ihnen zu ziehen. Nehmt es nicht gram, ich werde sie begleiten.
str_npc5_retirement_speech|Verzeiht, {Herr/Herrin}, doch ich muss von Euch fordern, unsere Vereinbarung als nichtig zu betrachten. Der Platz eines Soldaten ist nicht unter Söldnern, sondern bei den regulären königlichen Streitkräften. Möge das Schicksal Euch gewogen sein, wohin Euer Pfad Euch auch führt!
str_npc6_retirement_speech|Hört, {Herr/Herrin}. Mein Herz ist schwer, ich kann nichts als mich dauernd sorgen um mein Weib, das allein in fremden Landen weilt. Nehmt es nicht fehl, ich bitte Euch, doch ich werde Euch für eine Zeit verlassen müssen.
str_npc7_retirement_speech|Hauptmann! Verzeiht, doch in jüngster Zeit fühle ich mich wahrhaftig fehl am Platz. Ich werde mir andere Gesellschaft suchen, die meinen wahren Wert zu schätzen weiß.
str_npc8_retirement_speech|Entschuldigt, Aga, doch ich habe da ein Anliegen... In der nahen Stadt hat sich der Henker zur Ruhe gesetzt. Oh, wenn Ihr doch wüsstet, wie schmerzlich ich meinen Beruf vermisse. Nachts träumt mir von Axt, Schlinge und Drosselzwirn. Also werde ich mich aufmachen und versuchen, den Posten zu bekommen, für den ich geboren bin...
str_npc9_retirement_speech|{Spielername}, es ist Zeit, dass wir getrennte Wege gehen. Wie ich höre, ist in Bryansk ein Krieg ausgebrochen, und es zieht mich dort hin, meine gestohlenen Lande zurückzuholen. Ich danke Euch für alles, und behaltet mich wohl im Gedächtnis.
str_npc10_retirement_speech|Ich will nicht um den heißen Brei reden. Ich bin ein Glücksritter, und mit Euch an der Seite stehen die Dinge nun schon lange nicht mehr gut. Außerdem erhielt ich ein verlockendes Angebot. Ich hoffe sehr, dass wir uns niemals auf dem Schlachtfeld begegnen! Lebt wohl.
str_npc11_retirement_speech|Ein Herold kommt aus der Steppe, Mirza! Die Zeit ist gekommen! Die Nogai-Horde ist im Begriff, sich vom türkischen Joch zu befreien. Und ich muss dort sein, bei ihnen! Lebt wohl!
str_npc12_retirement_speech|Nun, die Zeit ist gekommen, da wir uns Lebewohl sagen müssen, guter Befehlshaber. Die Leute hier haben mich beredet, dass ich hierbleibe und sie heile. Ich danke Euch für Eure Hilfe und Euren Schutz, und solltet Ihr je meiner Egel bedürfen, so wisst Ihr ja, wo ich zu finden bin.
str_npc13_retirement_speech|Ich bin das Reisen so leid wie die Schlachten, {Spielername}! Darum suche ich mir einen behaglichen Winkel, wo ich in Frieden leben und mich meinem Beruf widmen kann. Ehe wir scheiden, werde ich einen Zauber wirken, der Euch das Schlachtenglück beschwört.
str_npc14_retirement_speech|Verzeiht, mein {Herr/Herrin}, doch mit meiner Geduld ist es vorbei. Eure Soldaten frönen der Völlerei und sind undankbar. Und Eure anderen Gefährten sind Flegel. Zudem ist es meines Berufsstands nicht würdig, dass bei der Verwaltung aller Vorräte meine eigene Börse stets leer bleibt. Hier sind alle Einnahmen und Ausgaben aufgeschrieben. Wir können hoffentlich freundlich auseinandergehen?
str_npc15_retirement_speech|Oh {Herr/Herrin}, ich ertrage dieses Wandererleben nicht länger. Wir durchziehen Wald und Flur wie Bären, die winters geweckt wurden. Ich fühle, ich muss versuchen heimzukehren. Dank sei Euch für Brot und Salz, für Schutz und geteilte Weisheit.
str_npc16_retirement_speech|Vergebt mir, aber ich kann euch nicht länger schützen. Eure Gefährten und Eure Taten kann ich einfach nicht hinnehmen. Lebt wohl. -- Vielleicht sehen wir uns wieder.
str_npc1_rehire_speech|Wisst Ihr, {mein Sohn/meine Tochter}, ein junger Mann bin ich vielleicht nicht mehr, doch ein friedliches Leben ist einfach nichts für mich. Um so weniger, wenn überall Feinde herumschwirren! Wenn Ihr mir also einen schönen Krug Wein besorgen wollt, nun, dann wäre ich froh, mich wieder Eurem Befehl zu unterstellen.
str_npc2_rehire_speech|Ich muss eingestehen, dass Ihr der beste Gefährte seid, den ich je traf. Mein Abschied war ein großer Fehler.
str_npc3_rehire_speech|Ihr seid es, Befehlshaber! Ach, der Sakristan der Kathedrale von Riga sagte mir, es sei Sünde, an Träume zu glauben! Die Tage im Diözesankerker waren grauenhaft. Jedenfalls könnt Ihr ganz auf mich zählen.
str_npc4_rehire_speech|Oh Befehlshaber! In meinem Herzen wusste ich, dass diese Reise zu nichts Gutem führen würde. Mein Anteil am Gewinn passte gleich in der ersten Taverne ohne Mühen durch meine Kehle. Wolltet Ihr mich wieder, ich wär froh.
str_npc5_rehire_speech|{Herr/Herrin} {Spielername}! Wenige Wochen im Musketierregiment belehrten mich über meinen Fehler. Keine Schlachten, dafür Drill den lieben langen Tag, und als ich einmal nur ganz gering besoffen vom Ausgang zurückkehrte, landete ich gleich zehn Tage im Karzer. Und wie ich da in der kalten, feuchten Zelle hocke, entsinne ich mich unserer Kampagnen als der glücklichsten Zeiten meines Lebens. Ich kaufte schon etwas Pergament und setzte unseren Vertrag neu auf. Wollt Ihr freundlicherweise unterzeichnen?
str_npc6_rehire_speech|Endlich habe ich Euch gefunden! Meine Frau befindet sich wohl, und ich bin bereit, mich aufs Neue Eurem Banner zu unterstellen.
str_npc7_rehire_speech|Einen guten Tag, Hauptmann. Es war ein Irrtum zu glauben, ich könnte mir bessere Gefährten suchen. Wärt Ihr dagegen, dass ich mich Euch abermals anschließe?
str_npc8_rehire_speech|Ich habe Euch hier nicht erwartet, Aga. Wie sich zeigt, darf nur als Henker arbeiten, wer von hier stammt. Also wandere ich wieder und tue halbgare Arbeit. Würdet Ihr mich wieder in Eure Reihen aufnehmen?
str_npc9_rehire_speech|Was soll ich sagen, {Spielername}... Mich deucht, es ist einfacher, unter Eurem Befehl neue Lande zu erobern, als zu meinen alten zurückzukehren! Ich hoffe, ihr wollt mich ein weiteres Mal unter Eurem Banner leiden?
